date,primary_type,x_coordinate,y_coordinate,latitude,longitude
2018-08-31 12:00:00 UTC,DECEPTIVE PRACTICE,1175165.0,1899313.0,41.879097968,-87.632283818
2018-08-31 12:00:00 UTC,DECEPTIVE PRACTICE,1177341.0,1898841.0,41.877753722,-87.624308341
2018-08-31 12:00:00 UTC,DECEPTIVE PRACTICE,1176963.0,1900831.0,41.883222953,-87.625635993
2018-08-31 12:00:00 UTC,THEFT,1172500.0,1902104.0,41.88681597,-87.641986583
2018-08-31 12:00:00 UTC,THEFT,1176963.0,1900831.0,41.883222953,-87.625635993
2018-08-31 11:50:00 UTC,THEFT,1177199.0,1899956.0,41.880816562,-87.624795924
2018-08-31 11:20:00 UTC,BATTERY,1173084.0,1901851.0,41.886108792,-87.639849507
2018-08-31 10:25:00 UTC,ROBBERY,1175207.0,1908349.0,41.903892302,-87.631858359
2018-08-31 10:15:00 UTC,THEFT,1177507.0,1904818.0,41.894151156,-87.62351731
2018-08-31 10:14:00 UTC,THEFT,1167484.0,1891705.0,41.858389699,-87.660705812
2018-08-31 10:00:00 UTC,DECEPTIVE PRACTICE,1179953.0,1904384.0,41.892904362,-87.614547398
2018-08-31 09:30:00 UTC,THEFT,1173064.0,1902174.0,41.886995567,-87.639913366
2018-08-31 08:33:00 UTC,ASSAULT,1168243.0,1904242.0,41.89277584,-87.65755749
2018-08-31 08:30:00 UTC,THEFT,1171841.0,1908739.0,41.905037348,-87.644210882
2018-08-31 08:00:00 UTC,DECEPTIVE PRACTICE,1170463.0,1898703.0,41.877528181,-87.649566442
2018-08-31 07:20:00 UTC,BATTERY,1175709.0,1908605.0,41.904583499,-87.630006701
2018-08-31 06:00:00 UTC,BATTERY,1176981.0,1901745.0,41.885730611,-87.625542215
2018-08-31 05:40:00 UTC,BATTERY,1176609.0,1906340.0,41.898347937,-87.626769308
2018-08-31 03:09:00 UTC,BATTERY,1176223.0,1905805.0,41.896888586,-87.628203192
2018-08-31 02:16:00 UTC,CRIMINAL DAMAGE,1166286.0,1894783.0,41.866861669,-87.66501527
2018-08-31 01:00:00 UTC,DECEPTIVE PRACTICE,1174174.0,1902967.0,41.889146919,-87.635813507
2018-08-31 00:55:00 UTC,BATTERY,1178706.0,1904565.0,41.893429609,-87.619121552
2018-08-31 00:22:00 UTC,BATTERY,1176756.0,1900411.0,41.882075132,-87.626408804
2018-08-31 00:21:00 UTC,ASSAULT,1176367.0,1903908.0,41.891679873,-87.627731607
2018-08-31 00:00:00 UTC,THEFT,1175290.0,1903292.0,41.890013771,-87.631705393
2018-08-30 23:55:00 UTC,THEFT,1175345.0,1888642.0,41.849811991,-87.631943014
2018-08-30 23:15:00 UTC,CRIMINAL TRESPASS,1178046.0,1905133.0,41.895003278,-87.62152816
2018-08-30 22:30:00 UTC,BATTERY,1172508.0,1900293.0,41.881846294,-87.64201078
2018-08-30 22:30:00 UTC,CRIMINAL DAMAGE,1176963.0,1894850.0,41.866810739,-87.625817031
2018-08-30 22:20:00 UTC,ASSAULT,1169739.0,1893571.0,41.863461379,-87.652374244
2018-08-30 22:10:00 UTC,OTHER OFFENSE,1178107.0,1894645.0,41.866222257,-87.621623561
2018-08-30 22:00:00 UTC,THEFT,1178302.0,1901928.0,41.886202772,-87.620685715
2018-08-30 21:30:00 UTC,ASSAULT,1169699.0,1893569.0,41.863456762,-87.652521138
2018-08-30 21:15:00 UTC,KIDNAPPING,1178301.0,1901977.0,41.886337253,-87.620687893
2018-08-30 21:00:00 UTC,THEFT,1175504.0,1908078.0,41.903141995,-87.63077557
2018-08-30 20:18:00 UTC,BURGLARY,1167378.0,1904810.0,41.894353123,-87.660717927
2018-08-30 20:15:00 UTC,BATTERY,1169771.0,1890886.0,41.856092824,-87.652334953
2018-08-30 20:00:00 UTC,OTHER OFFENSE,1176262.0,1904268.0,41.8926701,-87.628106353
2018-08-30 19:45:00 UTC,THEFT,1176653.0,1890016.0,41.853552927,-87.62710104
2018-08-30 19:30:00 UTC,MOTOR VEHICLE THEFT,1169612.0,1903254.0,41.890035005,-87.652558509
2018-08-30 19:30:00 UTC,THEFT,1175917.0,1907148.0,41.900580739,-87.62928659
2018-08-30 19:30:00 UTC,OTHER OFFENSE,1170009.0,1890437.0,41.854855548,-87.651474466
2018-08-30 19:30:00 UTC,THEFT,1166231.0,1907700.0,41.902308082,-87.66484779
2018-08-30 19:20:00 UTC,BATTERY,1176436.0,1898416.0,41.876607964,-87.627644063
2018-08-30 19:20:00 UTC,ASSAULT,1175897.0,1901956.0,41.886334072,-87.629516483
2018-08-30 19:11:00 UTC,BATTERY,1178421.0,1895287.0,41.867976794,-87.620451283
2018-08-30 18:47:00 UTC,THEFT,1176389.0,1900278.0,41.88171846,-87.627760426
2018-08-30 18:45:00 UTC,THEFT,1176411.0,1899396.0,41.879297705,-87.627706271
2018-08-30 18:20:00 UTC,THEFT,1175984.0,1904772.0,41.894059368,-87.629112133
2018-08-30 18:00:00 UTC,THEFT,1176363.0,1900552.0,41.882470918,-87.627847625
2018-08-30 18:00:00 UTC,THEFT,1172740.0,1909425.0,41.906899902,-87.640888264
2018-08-30 18:00:00 UTC,THEFT,1174791.0,1898367.0,41.876510461,-87.633685382
2018-08-30 17:50:00 UTC,THEFT,1176157.0,1901285.0,41.884486956,-87.628581948
2018-08-30 17:45:00 UTC,THEFT,1176278.0,1903807.0,41.891404732,-87.628061509
2018-08-30 17:30:00 UTC,THEFT,1170944.0,1898391.0,41.876661502,-87.647809501
2018-08-30 17:15:00 UTC,THEFT,1175301.0,1901735.0,41.885741029,-87.631711749
2018-08-30 17:10:00 UTC,ASSAULT,1175937.0,1900516.0,41.882381731,-87.629412971
2018-08-30 17:05:00 UTC,THEFT,1175500.0,1901787.0,41.885879253,-87.630979425
2018-08-30 17:00:00 UTC,THEFT,1168732.0,1905582.0,41.896442307,-87.655722728
2018-08-30 17:00:00 UTC,THEFT,1177988.0,1904828.0,41.894167663,-87.621750466
2018-08-30 16:42:00 UTC,THEFT,1177303.0,1905177.0,41.895140898,-87.624255632
2018-08-30 16:30:00 UTC,THEFT,1174518.0,1903565.0,41.890780185,-87.63453233
2018-08-30 16:21:00 UTC,ASSAULT,1173362.0,1893147.0,41.862218265,-87.639087164
2018-08-30 16:19:00 UTC,BATTERY,1176330.0,1901649.0,41.885481891,-87.627935689
2018-08-30 16:15:00 UTC,ASSAULT,1173700.0,1907871.0,41.902614327,-87.637408128
2018-08-30 16:10:00 UTC,THEFT,1176324.0,1906920.0,41.899945921,-87.627798561
2018-08-30 15:55:00 UTC,THEFT,1177683.0,1902638.0,41.888165132,-87.622937212
2018-08-30 15:30:00 UTC,THEFT,1177743.0,1904058.0,41.892060319,-87.622673686
2018-08-30 15:10:00 UTC,ROBBERY,1176426.0,1898846.0,41.877788135,-87.627667799
2018-08-30 15:08:00 UTC,THEFT,1176404.0,1906631.0,41.899151086,-87.627513456
2018-08-30 15:00:00 UTC,ASSAULT,1177976.0,1905413.0,41.895773204,-87.621776719
2018-08-30 15:00:00 UTC,THEFT,1177422.0,1894769.0,41.866578077,-87.624134464
2018-08-30 14:40:00 UTC,THEFT,1175421.0,1899429.0,41.879410537,-87.631340358
2018-08-30 14:30:00 UTC,DECEPTIVE PRACTICE,1176046.0,1901283.0,41.884483968,-87.628989611
2018-08-30 14:30:00 UTC,BATTERY,1172741.0,1909397.0,41.906823047,-87.640885421
2018-08-30 14:24:00 UTC,BATTERY,1176753.0,1904212.0,41.892505345,-87.626304822
2018-08-30 14:14:00 UTC,BATTERY,1176408.0,1899525.0,41.879651756,-87.627713393
2018-08-30 14:06:00 UTC,CRIMINAL TRESPASS,1174923.0,1908197.0,41.903481574,-87.632906108
2018-08-30 14:00:00 UTC,THEFT,1177338.0,1906181.0,41.897895128,-87.624096605
2018-08-30 13:40:00 UTC,CRIMINAL TRESPASS,1178860.0,1901675.0,41.885495793,-87.618644375
2018-08-30 13:30:00 UTC,CRIMINAL DAMAGE,1177647.0,1907264.0,41.900859914,-87.622928755
2018-08-30 13:30:00 UTC,THEFT,1176413.0,1900824.0,41.883216173,-87.627655814
2018-08-30 13:30:00 UTC,DECEPTIVE PRACTICE,1176413.0,1900824.0,41.883216173,-87.627655814
2018-08-30 13:25:00 UTC,THEFT,1176517.0,1895340.0,41.868165405,-87.62743954
2018-08-30 13:00:00 UTC,THEFT,1178054.0,1891614.0,41.857906209,-87.62191033
2018-08-30 13:00:00 UTC,THEFT,1178551.0,1905432.0,41.895812236,-87.619664319
2018-08-30 13:00:00 UTC,THEFT,1177293.0,1905597.0,41.896293625,-87.624279611
2018-08-30 12:30:00 UTC,THEFT,1174225.0,1900337.0,41.881928906,-87.635704735
2018-08-30 12:30:00 UTC,THEFT,1176768.0,1902003.0,41.886443395,-87.626316579
2018-08-30 12:12:00 UTC,THEFT,1176413.0,1890972.0,41.856181671,-87.627953092
2018-08-30 12:00:00 UTC,THEFT,1169340.0,1896618.0,41.871831261,-87.653750387
2018-08-30 12:00:00 UTC,THEFT,1171518.0,1907074.0,41.900475607,-87.645446395
2018-08-30 11:41:00 UTC,DECEPTIVE PRACTICE,1165877.0,1895977.0,41.870146835,-87.666482703
2018-08-30 11:30:00 UTC,THEFT,1173984.0,1904135.0,41.892356214,-87.636476421
2018-08-30 11:30:00 UTC,THEFT,1174575.0,1902121.0,41.886816493,-87.634366196
2018-08-30 11:00:00 UTC,THEFT,1174513.0,1903272.0,41.889976288,-87.634559455
2018-08-30 11:00:00 UTC,CRIMINAL TRESPASS,1173813.0,1909346.0,41.906659286,-87.63694908
2018-08-30 10:30:00 UTC,THEFT,1176332.0,1901600.0,41.885347387,-87.627929824
2018-08-30 10:00:00 UTC,THEFT,1173178.0,1899203.0,41.878840427,-87.639582928
2018-08-30 09:23:00 UTC,THEFT,1176364.0,1900524.0,41.882394062,-87.627844798
2018-08-30 09:17:00 UTC,DECEPTIVE PRACTICE,1178046.0,1905133.0,41.895003278,-87.62152816
2018-08-30 09:00:00 UTC,THEFT,1171711.0,1901224.0,41.8844186,-87.644909902
2018-08-30 09:00:00 UTC,DECEPTIVE PRACTICE,1176818.0,1895074.0,41.867428687,-87.626342565
2018-08-30 08:45:00 UTC,BATTERY,1177098.0,1889498.0,41.852121445,-87.625483421
2018-08-30 08:30:00 UTC,BATTERY,1172712.0,1900894.0,41.883490965,-87.641243905
2018-08-30 08:30:00 UTC,CRIMINAL DAMAGE,1169735.0,1901764.0,41.885943666,-87.652150239
2018-08-30 08:30:00 UTC,THEFT,1175800.0,1900817.0,41.883210775,-87.629906972
2018-08-30 08:00:00 UTC,THEFT,1173039.0,1900311.0,41.881883933,-87.640060441
2018-08-30 08:00:00 UTC,THEFT,1173162.0,1899653.0,41.880075611,-87.639628321
2018-08-30 07:00:00 UTC,ASSAULT,1167637.0,1892859.0,41.861553084,-87.660110993
2018-08-30 07:00:00 UTC,THEFT,1172551.0,1893526.0,41.863276227,-87.642053002
2018-08-30 03:50:00 UTC,CRIMINAL DAMAGE,1166359.0,1891488.0,41.857818342,-87.664841467
2018-08-30 03:30:00 UTC,BATTERY,1176963.0,1894862.0,41.866843668,-87.625816668
2018-08-30 02:30:00 UTC,DECEPTIVE PRACTICE,1177438.0,1894172.0,41.864939509,-87.624093834
2018-08-30 02:00:00 UTC,THEFT,1176107.0,1903313.0,41.890053025,-87.628704402
2018-08-30 01:49:00 UTC,THEFT,1175747.0,1907348.0,41.901133376,-87.629904979
2018-08-30 01:45:00 UTC,CRIMINAL DAMAGE,1176872.0,1898378.0,41.876493842,-87.626044379
2018-08-30 01:15:00 UTC,ROBBERY,1172544.0,1901236.0,41.884433151,-87.641850689
2018-08-30 01:00:00 UTC,THEFT,1176292.0,1903437.0,41.890389116,-87.628021263
2018-08-30 00:55:00 UTC,CRIMINAL DAMAGE,1177081.0,1897625.0,41.874422837,-87.625299815
2018-08-30 00:30:00 UTC,ROBBERY,1176283.0,1903684.0,41.8910671,-87.628046859
2018-08-30 00:25:00 UTC,BATTERY,1176912.0,1900830.0,41.883221363,-87.625823296
2018-08-30 00:10:00 UTC,BATTERY,1176607.0,1891853.0,41.858594819,-87.627214427
2018-08-29 23:00:00 UTC,THEFT,1176912.0,1900830.0,41.883221363,-87.625823296
2018-08-29 21:53:00 UTC,ASSAULT,1170951.0,1903806.0,41.891520472,-87.647624933
2018-08-29 21:45:00 UTC,BURGLARY,1176466.0,1907032.0,41.900250049,-87.627273613
2018-08-29 21:40:00 UTC,ROBBERY,1174939.0,1889739.0,41.85283133,-87.633400262
2018-08-29 21:30:00 UTC,MOTOR VEHICLE THEFT,1178747.0,1904857.0,41.894229934,-87.618962047
2018-08-29 21:20:00 UTC,ROBBERY,1174562.0,1889561.0,41.852351309,-87.634789274
2018-08-29 21:09:00 UTC,OTHER OFFENSE,1176447.0,1897923.0,41.875254895,-87.627618559
2018-08-29 21:08:00 UTC,CRIMINAL TRESPASS,1177948.0,1906247.0,41.898062375,-87.621854154
2018-08-29 21:07:00 UTC,THEFT,1173303.0,1895451.0,41.868541914,-87.639235361
2018-08-29 21:00:00 UTC,THEFT,1165916.0,1894587.0,41.866331725,-87.666379171
2018-08-29 21:00:00 UTC,BATTERY,1177578.0,1906074.0,41.897596067,-87.623218373
2018-08-29 20:30:00 UTC,BATTERY,1177144.0,1900833.0,41.883224344,-87.624971297
