date,primary_type,x_coordinate,y_coordinate,latitude,longitude
2018-04-30 13:15:00 UTC,THEFT,1167520.0,1901567.0,41.885451043,-87.660289829
2018-04-30 13:13:00 UTC,OTHER OFFENSE,1176439.0,1908108.0,41.903203253,-87.627340259
2018-04-30 13:00:00 UTC,OTHER OFFENSE,1177326.0,1899381.0,41.879235852,-87.624347038
2018-04-30 13:00:00 UTC,OTHER OFFENSE,1169477.0,1896399.0,41.871227331,-87.653253778
2018-04-30 13:00:00 UTC,THEFT,1175744.0,1902131.0,41.886817724,-87.630073063
2018-04-30 12:50:00 UTC,DECEPTIVE PRACTICE,1177324.0,1906733.0,41.899410159,-87.624131266
2018-04-30 12:45:00 UTC,THEFT,1172740.0,1899998.0,41.881031663,-87.641167624
2018-04-30 12:30:00 UTC,THEFT,1172217.0,1900773.0,41.883169873,-87.643065141
2018-04-30 12:20:00 UTC,BURGLARY,1173569.0,1909691.0,41.907611416,-87.637835107
2018-04-30 12:01:00 UTC,THEFT,1176400.0,1899828.0,41.880483386,-87.62773362
2018-04-30 12:01:00 UTC,THEFT,1176400.0,1899828.0,41.880483386,-87.62773362
2018-04-30 12:00:00 UTC,THEFT,1177330.0,1906499.0,41.898767916,-87.624116333
2018-04-30 11:30:00 UTC,THEFT,1177257.0,1901899.0,41.886146944,-87.624524028
2018-04-30 11:30:00 UTC,BATTERY,1177362.0,1903324.0,41.890054837,-87.624095197
2018-04-30 11:00:00 UTC,THEFT,1168682.0,1905283.0,41.895622915,-87.655915038
2018-04-30 11:00:00 UTC,THEFT,1176364.0,1900524.0,41.882394062,-87.627844798
2018-04-30 10:30:00 UTC,THEFT,1176364.0,1900524.0,41.882394062,-87.627844798
2018-04-30 10:15:00 UTC,DECEPTIVE PRACTICE,1175144.0,1900030.0,41.88106593,-87.632339422
2018-04-30 10:00:00 UTC,DECEPTIVE PRACTICE,1177872.0,1894220.0,41.865061374,-87.622499175
2018-04-30 09:40:00 UTC,THEFT,1172924.0,1894302.0,41.865397377,-87.640660777
2018-04-30 09:02:00 UTC,DECEPTIVE PRACTICE,1180536.0,1888993.0,41.850657231,-87.612880723
2018-04-30 09:00:00 UTC,DECEPTIVE PRACTICE,1175202.0,1895298.0,41.868079726,-87.632268373
2018-04-30 09:00:00 UTC,DECEPTIVE PRACTICE,1175283.0,1906190.0,41.897966193,-87.631644061
2018-04-30 09:00:00 UTC,THEFT,1175371.0,1890116.0,41.853856172,-87.631803395
2018-04-30 08:30:00 UTC,CRIMINAL DAMAGE,1178811.0,1902449.0,41.887620806,-87.618800643
2018-04-30 08:30:00 UTC,THEFT,1176273.0,1904005.0,41.891948167,-87.628073894
2018-04-30 07:30:00 UTC,THEFT,1171049.0,1900319.0,41.881949766,-87.647367397
2018-04-30 07:30:00 UTC,THEFT,1177316.0,1900297.0,41.881749633,-87.624355971
2018-04-30 07:00:00 UTC,ROBBERY,1173175.0,1908290.0,41.903775756,-87.639324074
